2F919	CJK COMPATIBILITY IDEOGRAPH-2F919
	: 7077
2F91A	CJK COMPATIBILITY IDEOGRAPH-2F91A
	: 70AD
2F91B	CJK COMPATIBILITY IDEOGRAPH-2F91B
	: 20525
2F91C	CJK COMPATIBILITY IDEOGRAPH-2F91C
	: 7145
2F91D	CJK COMPATIBILITY IDEOGRAPH-2F91D
	: 24263
2F91E	CJK COMPATIBILITY IDEOGRAPH-2F91E
	: 719C
2F91F	CJK COMPATIBILITY IDEOGRAPH-2F91F
	: 243AB
2F920	CJK COMPATIBILITY IDEOGRAPH-2F920
	: 7228
2F921	CJK COMPATIBILITY IDEOGRAPH-2F921
	: 7235
2F922	CJK COMPATIBILITY IDEOGRAPH-2F922
	: 7250
2F923	CJK COMPATIBILITY IDEOGRAPH-2F923
	: 24608
2F924	CJK COMPATIBILITY IDEOGRAPH-2F924
	: 7280
2F925	CJK COMPATIBILITY IDEOGRAPH-2F925
	: 7295
2F926	CJK COMPATIBILITY IDEOGRAPH-2F926
	: 24735
2F927	CJK COMPATIBILITY IDEOGRAPH-2F927
	: 24814
2F928	CJK COMPATIBILITY IDEOGRAPH-2F928
	: 737A
2F929	CJK COMPATIBILITY IDEOGRAPH-2F929
	: 738B
2F92A	CJK COMPATIBILITY IDEOGRAPH-2F92A
	: 3EAC
2F92B	CJK COMPATIBILITY IDEOGRAPH-2F92B
	: 73A5
2F92C	CJK COMPATIBILITY IDEOGRAPH-2F92C
	: 3EB8
2F92D	CJK COMPATIBILITY IDEOGRAPH-2F92D
	: 3EB8
2F92E	CJK COMPATIBILITY IDEOGRAPH-2F92E
	: 7447
2F92F	CJK COMPATIBILITY IDEOGRAPH-2F92F
	: 745C
2F930	CJK COMPATIBILITY IDEOGRAPH-2F930
	: 7471
2F931	CJK COMPATIBILITY IDEOGRAPH-2F931
	: 7485
2F932	CJK COMPATIBILITY IDEOGRAPH-2F932
	: 74CA
2F933	CJK COMPATIBILITY IDEOGRAPH-2F933
	: 3F1B
2F934	CJK COMPATIBILITY IDEOGRAPH-2F934
	: 7524
2F935	CJK COMPATIBILITY IDEOGRAPH-2F935
	: 24C36
2F936	CJK COMPATIBILITY IDEOGRAPH-2F936
	: 753E
2F937	CJK COMPATIBILITY IDEOGRAPH-2F937
	: 24C92
2F938	CJK COMPATIBILITY IDEOGRAPH-2F938
	: 7570
2F939	CJK COMPATIBILITY IDEOGRAPH-2F939
	: 2219F
2F93A	CJK COMPATIBILITY IDEOGRAPH-2F93A
	: 7610
2F93B	CJK COMPATIBILITY IDEOGRAPH-2F93B
	: 24FA1
2F93C	CJK COMPATIBILITY IDEOGRAPH-2F93C
	: 24FB8
2F93D	CJK COMPATIBILITY IDEOGRAPH-2F93D
	: 25044
2F93E	CJK COMPATIBILITY IDEOGRAPH-2F93E
	: 3FFC
2F93F	CJK COMPATIBILITY IDEOGRAPH-2F93F
	: 4008
2F940	CJK COMPATIBILITY IDEOGRAPH-2F940
	: 76F4
2F941	CJK COMPATIBILITY IDEOGRAPH-2F941
	: 250F3
2F942	CJK COMPATIBILITY IDEOGRAPH-2F942
	: 250F2
2F943	CJK COMPATIBILITY IDEOGRAPH-2F943
	: 25119
2F944	CJK COMPATIBILITY IDEOGRAPH-2F944
	: 25133
2F945	CJK COMPATIBILITY IDEOGRAPH-2F945
	: 771E
2F946	CJK COMPATIBILITY IDEOGRAPH-2F946
	: 771F
2F947	CJK COMPATIBILITY IDEOGRAPH-2F947
	: 771F
2F948	CJK COMPATIBILITY IDEOGRAPH-2F948
	: 774A
2F949	CJK COMPATIBILITY IDEOGRAPH-2F949
	: 4039
2F94A	CJK COMPATIBILITY IDEOGRAPH-2F94A
	: 778B
2F94B	CJK COMPATIBILITY IDEOGRAPH-2F94B
	: 4046
2F94C	CJK COMPATIBILITY IDEOGRAPH-2F94C
	: 4096
2F94D	CJK COMPATIBILITY IDEOGRAPH-2F94D
	: 2541D
2F94E	CJK COMPATIBILITY IDEOGRAPH-2F94E
	: 784E
2F94F	CJK COMPATIBILITY IDEOGRAPH-2F94F
	: 788C
2F950	CJK COMPATIBILITY IDEOGRAPH-2F950
	: 78CC
2F951	CJK COMPATIBILITY IDEOGRAPH-2F951
	: 40E3
2F952	CJK COMPATIBILITY IDEOGRAPH-2F952
	: 25626
2F953	CJK COMPATIBILITY IDEOGRAPH-2F953
	: 7956
2F954	CJK COMPATIBILITY IDEOGRAPH-2F954
	: 2569A
2F955	CJK COMPATIBILITY IDEOGRAPH-2F955
	: 256C5
2F956	CJK COMPATIBILITY IDEOGRAPH-2F956
	: 798F
2F957	CJK COMPATIBILITY IDEOGRAPH-2F957
	: 79EB
2F958	CJK COMPATIBILITY IDEOGRAPH-2F958
	: 412F
2F959	CJK COMPATIBILITY IDEOGRAPH-2F959
	: 7A40
2F95A	CJK COMPATIBILITY IDEOGRAPH-2F95A
	: 7A4A
2F95B	CJK COMPATIBILITY IDEOGRAPH-2F95B
	: 7A4F
2F95C	CJK COMPATIBILITY IDEOGRAPH-2F95C
	: 2597C
2F95D	CJK COMPATIBILITY IDEOGRAPH-2F95D
	: 25AA7
2F95E	CJK COMPATIBILITY IDEOGRAPH-2F95E
	: 25AA7
2F95F	CJK COMPATIBILITY IDEOGRAPH-2F95F
	: 7AEE
2F960	CJK COMPATIBILITY IDEOGRAPH-2F960
	: 4202
2F961	CJK COMPATIBILITY IDEOGRAPH-2F961
	: 25BAB
2F962	CJK COMPATIBILITY IDEOGRAPH-2F962
	: 7BC6
2F963	CJK COMPATIBILITY IDEOGRAPH-2F963
	: 7BC9
2F964	CJK COMPATIBILITY IDEOGRAPH-2F964
	: 4227
2F965	CJK COMPATIBILITY IDEOGRAPH-2F965
	: 25C80
2F966	CJK COMPATIBILITY IDEOGRAPH-2F966
	: 7CD2
2F967	CJK COMPATIBILITY IDEOGRAPH-2F967
	: 42A0
2F968	CJK COMPATIBILITY IDEOGRAPH-2F968
	: 7CE8
2F969	CJK COMPATIBILITY IDEOGRAPH-2F969
	: 7CE3
2F96A	CJK COMPATIBILITY IDEOGRAPH-2F96A
	: 7D00
2F96B	CJK COMPATIBILITY IDEOGRAPH-2F96B
	: 25F86
2F96C	CJK COMPATIBILITY IDEOGRAPH-2F96C
	: 7D63
2F96D	CJK COMPATIBILITY IDEOGRAPH-2F96D
	: 4301
2F96E	CJK COMPATIBILITY IDEOGRAPH-2F96E
	: 7DC7
2F96F	CJK COMPATIBILITY IDEOGRAPH-2F96F
	: 7E02
2F970	CJK COMPATIBILITY IDEOGRAPH-2F970
	: 7E45
2F971	CJK COMPATIBILITY IDEOGRAPH-2F971
	: 4334
2F972	CJK COMPATIBILITY IDEOGRAPH-2F972
	: 26228
2F973	CJK COMPATIBILITY IDEOGRAPH-2F973
	: 26247
2F974	CJK COMPATIBILITY IDEOGRAPH-2F974
	: 4359
2F975	CJK COMPATIBILITY IDEOGRAPH-2F975
	: 262D9
2F976	CJK COMPATIBILITY IDEOGRAPH-2F976
	: 7F7A
2F977	CJK COMPATIBILITY IDEOGRAPH-2F977
	: 2633E
2F978	CJK COMPATIBILITY IDEOGRAPH-2F978
	: 7F95
2F979	CJK COMPATIBILITY IDEOGRAPH-2F979
	: 7FFA
2F97A	CJK COMPATIBILITY IDEOGRAPH-2F97A
	: 8005
2F97B	CJK COMPATIBILITY IDEOGRAPH-2F97B
	: 264DA
2F97C	CJK COMPATIBILITY IDEOGRAPH-2F97C
	: 26523
2F97D	CJK COMPATIBILITY IDEOGRAPH-2F97D
	: 8060
2F97E	CJK COMPATIBILITY IDEOGRAPH-2F97E
	: 265A8
2F97F	CJK COMPATIBILITY IDEOGRAPH-2F97F
	: 8070
2F980	CJK COMPATIBILITY IDEOGRAPH-2F980
	: 2335F
2F981	CJK COMPATIBILITY IDEOGRAPH-2F981
	: 43D5
2F982	CJK COMPATIBILITY IDEOGRAPH-2F982
	: 80B2
2F983	CJK COMPATIBILITY IDEOGRAPH-2F983
	: 8103
2F984	CJK COMPATIBILITY IDEOGRAPH-2F984
	: 440B
2F985	CJK COMPATIBILITY IDEOGRAPH-2F985
	: 813E
2F986	CJK COMPATIBILITY IDEOGRAPH-2F986
	: 5AB5
2F987	CJK COMPATIBILITY IDEOGRAPH-2F987
	: 267A7
2F988	CJK COMPATIBILITY IDEOGRAPH-2F988
	: 267B5
2F989	CJK COMPATIBILITY IDEOGRAPH-2F989
	: 23393
2F98A	CJK COMPATIBILITY IDEOGRAPH-2F98A
	: 2339C
2F98B	CJK COMPATIBILITY IDEOGRAPH-2F98B
	: 8201
2F98C	CJK COMPATIBILITY IDEOGRAPH-2F98C
	: 8204
2F98D	CJK COMPATIBILITY IDEOGRAPH-2F98D
	: 8F9E
2F98E	CJK COMPATIBILITY IDEOGRAPH-2F98E
	: 446B
2F98F	CJK COMPATIBILITY IDEOGRAPH-2F98F
	: 8291
2F990	CJK COMPATIBILITY IDEOGRAPH-2F990
	: 828B
2F991	CJK COMPATIBILITY IDEOGRAPH-2F991
	: 829D
2F992	CJK COMPATIBILITY IDEOGRAPH-2F992
	: 52B3
2F993	CJK COMPATIBILITY IDEOGRAPH-2F993
	: 82B1
2F994	CJK COMPATIBILITY IDEOGRAPH-2F994
	: 82B3
2F995	CJK COMPATIBILITY IDEOGRAPH-2F995
	: 82BD
2F996	CJK COMPATIBILITY IDEOGRAPH-2F996
	: 82E6
2F997	CJK COMPATIBILITY IDEOGRAPH-2F997
	: 26B3C
2F998	CJK COMPATIBILITY IDEOGRAPH-2F998
	: 82E5
2F999	CJK COMPATIBILITY IDEOGRAPH-2F999
	: 831D
2F99A	CJK COMPATIBILITY IDEOGRAPH-2F99A
	: 8363
2F99B	CJK COMPATIBILITY IDEOGRAPH-2F99B
	: 83AD
2F99C	CJK COMPATIBILITY IDEOGRAPH-2F99C
	: 8323
2F99D	CJK COMPATIBILITY IDEOGRAPH-2F99D
	: 83BD
2F99E	CJK COMPATIBILITY IDEOGRAPH-2F99E
	: 83E7
2F99F	CJK COMPATIBILITY IDEOGRAPH-2F99F
	: 8457
2F9A0	CJK COMPATIBILITY IDEOGRAPH-2F9A0
	: 8353
2F9A1	CJK COMPATIBILITY IDEOGRAPH-2F9A1
	: 83CA
2F9A2	CJK COMPATIBILITY IDEOGRAPH-2F9A2
	: 83CC
2F9A3	CJK COMPATIBILITY IDEOGRAPH-2F9A3
	: 83DC
2F9A4	CJK COMPATIBILITY IDEOGRAPH-2F9A4
	: 26C36
2F9A5	CJK COMPATIBILITY IDEOGRAPH-2F9A5
	: 26D6B
2F9A6	CJK COMPATIBILITY IDEOGRAPH-2F9A6
	: 26CD5
2F9A7	CJK COMPATIBILITY IDEOGRAPH-2F9A7
	: 452B
2F9A8	CJK COMPATIBILITY IDEOGRAPH-2F9A8
	: 84F1
2F9A9	CJK COMPATIBILITY IDEOGRAPH-2F9A9
	: 84F3
2F9AA	CJK COMPATIBILITY IDEOGRAPH-2F9AA
	: 8516
2F9AB	CJK COMPATIBILITY IDEOGRAPH-2F9AB
	: 273CA
2F9AC	CJK COMPATIBILITY IDEOGRAPH-2F9AC
	: 8564
2F9AD	CJK COMPATIBILITY IDEOGRAPH-2F9AD
	: 26F2C
2F9AE	CJK COMPATIBILITY IDEOGRAPH-2F9AE
	: 455D
2F9AF	CJK COMPATIBILITY IDEOGRAPH-2F9AF
	: 4561
2F9B0	CJK COMPATIBILITY IDEOGRAPH-2F9B0
	: 26FB1
2F9B1	CJK COMPATIBILITY IDEOGRAPH-2F9B1
	: 270D2
2F9B2	CJK COMPATIBILITY IDEOGRAPH-2F9B2
	: 456B
2F9B3	CJK COMPATIBILITY IDEOGRAPH-2F9B3
	: 8650
2F9B4	CJK COMPATIBILITY IDEOGRAPH-2F9B4
	: 865C
2F9B5	CJK COMPATIBILITY IDEOGRAPH-2F9B5
	: 8667
2F9B6	CJK COMPATIBILITY IDEOGRAPH-2F9B6
	: 8669
2F9B7	CJK COMPATIBILITY IDEOGRAPH-2F9B7
	: 86A9
2F9B8	CJK COMPATIBILITY IDEOGRAPH-2F9B8
	: 8688
2F9B9	CJK COMPATIBILITY IDEOGRAPH-2F9B9
	: 870E
2F9BA	CJK COMPATIBILITY IDEOGRAPH-2F9BA
	: 86E2
2F9BB	CJK COMPATIBILITY IDEOGRAPH-2F9BB
	: 8779
2F9BC	CJK COMPATIBILITY IDEOGRAPH-2F9BC
	: 8728
2F9BD	CJK COMPATIBILITY IDEOGRAPH-2F9BD
	: 876B
2F9BE	CJK COMPATIBILITY IDEOGRAPH-2F9BE
	: 8786
2F9BF	CJK COMPATIBILITY IDEOGRAPH-2F9BF
	: 45D7
2F9C0	CJK COMPATIBILITY IDEOGRAPH-2F9C0
	: 87E1
2F9C1	CJK COMPATIBILITY IDEOGRAPH-2F9C1
	: 8801
2F9C2	CJK COMPATIBILITY IDEOGRAPH-2F9C2
	: 45F9
2F9C3	CJK COMPATIBILITY IDEOGRAPH-2F9C3
	: 8860
2F9C4	CJK COMPATIBILITY IDEOGRAPH-2F9C4
	: 8863
2F9C5	CJK COMPATIBILITY IDEOGRAPH-2F9C5
	: 27667
2F9C6	CJK COMPATIBILITY IDEOGRAPH-2F9C6
	: 88D7
2F9C7	CJK COMPATIBILITY IDEOGRAPH-2F9C7
	: 88DE
2F9C8	CJK COMPATIBILITY IDEOGRAPH-2F9C8
	: 4635
2F9C9	CJK COMPATIBILITY IDEOGRAPH-2F9C9
	: 88FA
2F9CA	CJK COMPATIBILITY IDEOGRAPH-2F9CA
	: 34BB
2F9CB	CJK COMPATIBILITY IDEOGRAPH-2F9CB
	: 278AE
2F9CC	CJK COMPATIBILITY IDEOGRAPH-2F9CC
	: 27966
2F9CD	CJK COMPATIBILITY IDEOGRAPH-2F9CD
	: 46BE
2F9CE	CJK COMPATIBILITY IDEOGRAPH-2F9CE
	: 46C7
2F9CF	CJK COMPATIBILITY IDEOGRAPH-2F9CF
	: 8AA0
2F9D0	CJK COMPATIBILITY IDEOGRAPH-2F9D0
	: 8AED
2F9D1	CJK COMPATIBILITY IDEOGRAPH-2F9D1
	: 8B8A
2F9D2	CJK COMPATIBILITY IDEOGRAPH-2F9D2
	: 8C55
2F9D3	CJK COMPATIBILITY IDEOGRAPH-2F9D3
	: 27CA8
2F9D4	CJK COMPATIBILITY IDEOGRAPH-2F9D4
	: 8CAB
2F9D5	CJK COMPATIBILITY IDEOGRAPH-2F9D5
	: 8CC1
2F9D6	CJK COMPATIBILITY IDEOGRAPH-2F9D6
	: 8D1B
2F9D7	CJK COMPATIBILITY IDEOGRAPH-2F9D7
	: 8D77
2F9D8	CJK COMPATIBILITY IDEOGRAPH-2F9D8
	: 27F2F
2F9D9	CJK COMPATIBILITY IDEOGRAPH-2F9D9
	: 20804
2F9DA	CJK COMPATIBILITY IDEOGRAPH-2F9DA
	: 8DCB
2F9DB	CJK COMPATIBILITY IDEOGRAPH-2F9DB
	: 8DBC
2F9DC	CJK COMPATIBILITY IDEOGRAPH-2F9DC
	: 8DF0
2F9DD	CJK COMPATIBILITY IDEOGRAPH-2F9DD
	: 208DE
2F9DE	CJK COMPATIBILITY IDEOGRAPH-2F9DE
	: 8ED4
2F9DF	CJK COMPATIBILITY IDEOGRAPH-2F9DF
	: 8F38
2F9E0	CJK COMPATIBILITY IDEOGRAPH-2F9E0
	: 285D2
2F9E1	CJK COMPATIBILITY IDEOGRAPH-2F9E1
	: 285ED
2F9E2	CJK COMPATIBILITY IDEOGRAPH-2F9E2
	: 9094
2F9E3	CJK COMPATIBILITY IDEOGRAPH-2F9E3
	: 90F1
2F9E4	CJK COMPATIBILITY IDEOGRAPH-2F9E4
	: 9111
2F9E5	CJK COMPATIBILITY IDEOGRAPH-2F9E5
	: 2872E
2F9E6	CJK COMPATIBILITY IDEOGRAPH-2F9E6
	: 911B
2F9E7	CJK COMPATIBILITY IDEOGRAPH-2F9E7
	: 9238
2F9E8	CJK COMPATIBILITY IDEOGRAPH-2F9E8
	: 92D7
2F9E9	CJK COMPATIBILITY IDEOGRAPH-2F9E9
	: 92D8
2F9EA	CJK COMPATIBILITY IDEOGRAPH-2F9EA
	: 927C
2F9EB	CJK COMPATIBILITY IDEOGRAPH-2F9EB
	: 93F9
2F9EC	CJK COMPATIBILITY IDEOGRAPH-2F9EC
	: 9415
2F9ED	CJK COMPATIBILITY IDEOGRAPH-2F9ED
	: 28BFA
2F9EE	CJK COMPATIBILITY IDEOGRAPH-2F9EE
	: 958B
2F9EF	CJK COMPATIBILITY IDEOGRAPH-2F9EF
	: 4995
2F9F0	CJK COMPATIBILITY IDEOGRAPH-2F9F0
	: 95B7
2F9F1	CJK COMPATIBILITY IDEOGRAPH-2F9F1
	: 28D77
2F9F2	CJK COMPATIBILITY IDEOGRAPH-2F9F2
	: 49E6
2F9F3	CJK COMPATIBILITY IDEOGRAPH-2F9F3
	: 96C3
2F9F4	CJK COMPATIBILITY IDEOGRAPH-2F9F4
	: 5DB2
2F9F5	CJK COMPATIBILITY IDEOGRAPH-2F9F5
	: 9723
2F9F6	CJK COMPATIBILITY IDEOGRAPH-2F9F6
	: 29145
2F9F7	CJK COMPATIBILITY IDEOGRAPH-2F9F7
	: 2921A
2F9F8	CJK COMPATIBILITY IDEOGRAPH-2F9F8
	: 4A6E
2F9F9	CJK COMPATIBILITY IDEOGRAPH-2F9F9
	: 4A76
2F9FA	CJK COMPATIBILITY IDEOGRAPH-2F9FA
	: 97E0
2F9FB	CJK COMPATIBILITY IDEOGRAPH-2F9FB
	: 2940A
2F9FC	CJK COMPATIBILITY IDEOGRAPH-2F9FC
	: 4AB2
2F9FD	CJK COMPATIBILITY IDEOGRAPH-2F9FD
	: 29496
2F9FE	CJK COMPATIBILITY IDEOGRAPH-2F9FE
	: 980B
2F9FF	CJK COMPATIBILITY IDEOGRAPH-2F9FF
	: 980B
2FA00	CJK COMPATIBILITY IDEOGRAPH-2FA00
	: 9829
2FA01	CJK COMPATIBILITY IDEOGRAPH-2FA01
	: 295B6
2FA02	CJK COMPATIBILITY IDEOGRAPH-2FA02
	: 98E2
2FA03	CJK COMPATIBILITY IDEOGRAPH-2FA03
	: 4B33
2FA04	CJK COMPATIBILITY IDEOGRAPH-2FA04
	: 9929
2FA05	CJK COMPATIBILITY IDEOGRAPH-2FA05
	: 99A7
2FA06	CJK COMPATIBILITY IDEOGRAPH-2FA06
	: 99C2
2FA07	CJK COMPATIBILITY IDEOGRAPH-2FA07
	: 99FE
2FA08	CJK COMPATIBILITY IDEOGRAPH-2FA08
	: 4BCE
2FA09	CJK COMPATIBILITY IDEOGRAPH-2FA09
	: 29B30
2FA0A	CJK COMPATIBILITY IDEOGRAPH-2FA0A
	: 9B12
2FA0B	CJK COMPATIBILITY IDEOGRAPH-2FA0B
	: 9C40
2FA0C	CJK COMPATIBILITY IDEOGRAPH-2FA0C
	: 9CFD
2FA0D	CJK COMPATIBILITY IDEOGRAPH-2FA0D
	: 4CCE
2FA0E	CJK COMPATIBILITY IDEOGRAPH-2FA0E
	: 4CED
2FA0F	CJK COMPATIBILITY IDEOGRAPH-2FA0F
	: 9D67
2FA10	CJK COMPATIBILITY IDEOGRAPH-2FA10
	: 2A0CE
2FA11	CJK COMPATIBILITY IDEOGRAPH-2FA11
	: 4CF8
2FA12	CJK COMPATIBILITY IDEOGRAPH-2FA12
	: 2A105
2FA13	CJK COMPATIBILITY IDEOGRAPH-2FA13
	: 2A20E
2FA14	CJK COMPATIBILITY IDEOGRAPH-2FA14
	: 2A291
2FA15	CJK COMPATIBILITY IDEOGRAPH-2FA15
	: 9EBB
2FA16	CJK COMPATIBILITY IDEOGRAPH-2FA16
	: 4D56
2FA17	CJK COMPATIBILITY IDEOGRAPH-2FA17
	: 9EF9
2FA18	CJK COMPATIBILITY IDEOGRAPH-2FA18
	: 9EFE
2FA19	CJK COMPATIBILITY IDEOGRAPH-2FA19
	: 9F05
2FA1A	CJK COMPATIBILITY IDEOGRAPH-2FA1A
	: 9F0F
2FA1B	CJK COMPATIBILITY IDEOGRAPH-2FA1B
	: 9F16
2FA1C	CJK COMPATIBILITY IDEOGRAPH-2FA1C
	: 9F3B
2FA1D	CJK COMPATIBILITY IDEOGRAPH-2FA1D
	: 2A600
